company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
臺龍,6246,5.58,6.4,8.64,-5.63,-7.24,-13.28,-34.38,-55.21,-45.02,-34.62,-30.82,-15,-12.98,-12.68,-10.81,-10.83,-4.91,-3.89,-15.62
淇譽電,6247,-0.25,-0.84,-2.5,6.87,8.65,5.03,4.77,2.86,-0.11,-1.77,-8.59,-6.25,-2.04,-5.1,-0.48,-0.71,-6.55,-8.97,-4.26
沛波,6248,2.04,3.88,3.82,3.89,3.35,1.98,1.51,2.36,2.07,4.82,-11.62,-28.4,-45.48,-39.2,-59.33,-60.11,-66.87,-43.43,-36.61
定穎,6251,-0.35,0.22,0.2,-0.83,-1.15,-2.82,-2.35,2.22,2.86,2.57,1.4,-2.55,-2.02,-2.4,-3.64,-6.49,-4.16,-6.93,-18.92
矽格,6257,13.71,12.06,9.94,14.86,15.39,15.01,13.17,19.54,20.51,20.37,19.15,16.01,16.54,15.29,12.05,19.54,19.03,18.1,15.68
百徽,6259,-129.92,-172.66,-321.29,-12.12,-11.16,-11.8,-8.18,-3.86,-4.58,-3.3,-3.74,-3.57,-4.09,-2.76,-6.04,-6.03,-4.01,-5.43,-9.4
久元,6261,11.24,12.53,13.94,11.58,11.94,12.99,12.63,17.72,17.5,16.51,12.27,12.37,13.32,13.66,11.55,15.53,16.73,17.03,13.1
普萊德,6263,21.29,22.18,21.19,21.02,20.82,20.27,20.6,19.12,18.36,18.55,17.72,17.81,17.4,17.88,16.66,15.24,14.74,14.96,15.45
富裔,6264,-100.64,-942.86,"-1,080.02",-46.64,-428.71,-432.37,-368.81,-131.27,-90.15,-58.52,-50.41,9.76,-20.12,-123.38,-137.44,5.54,-7.19,-7.76,-23.23
方土昶,6265,-0.05,0.1,-0.43,0.65,0.74,0.01,0.18,0.56,0.46,0.45,0.49,0.46,0.52,0.63,0.67,-0.12,0.01,-0.7,-2.1
泰詠,6266,1.86,2.52,4.11,7.32,5.69,6.72,6.6,4.36,3.85,3.96,4.34,2.92,0.89,0.06,-2.68,1.49,1.53,1.81,0.14
台郡,6269,9.66,7.29,11.25,15.24,15.4,13.03,17.66,11.37,7.32,4.52,7.36,14.17,13.45,12.85,16.26,15.53,15.64,14.7,15.76
倍微,6270,1.07,1.05,1.05,1.07,0.96,0.68,0.95,1.93,2.13,2.1,2.37,0.61,0.59,0.32,0.16,-13.47,-14.77,-22.52,-3.58
