company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
力山,1515,110.46,107.41,113.57,115.92,118.03,105.85,98.75,103.37,108.19,114.19,126.15,127.29,112.35,124.28,105.62,105.12,110.12,110.14,111.05
川飛,1516,2924.9,529.17,1363.18,1216.92,5180.94,2118.09,585.17,75.28,48.23,32.85,21.88,27.61,188.75,935.05,846.44,327.09,317.78,243.47,162.56
利奇,1517,385.77,365.43,422.66,424.4,388.35,388.29,429.49,386.73,415.51,365.87,423.52,383,356.64,289.9,350.23,350.77,350.61,291.43,349.96
華城,1519,179.58,167,158.83,159.21,160.07,161.43,173.1,170.32,171.29,165.84,177.05,174.27,170.44,176.4,168.45,166.63,148.62,147.43,157.72
大億,1521,133.34,124.74,157.76,141.28,143.37,126.14,150.9,137.85,137.83,125.88,147,140.67,136.16,127.52,157.17,157.77,150.24,138.05,176.19
堤維西,1522,113.49,108.33,111.19,111.37,111.65,105.82,109.82,113.43,107.45,103.14,107.41,102.39,104.72,104.6,102.07,100.76,95.64,101.5,105.81
耿鼎,1524,73.44,89.44,106.91,62.97,98.18,96.42,99.11,105.63,104.58,106.12,78.21,106.1,102.86,102.04,93.74,125.57,134.59,89.19,93.5
江申,1525,126.59,122.22,146.74,156.6,136.51,126.6,161.83,152.48,170.97,190.13,219.34,269.17,191.3,158.1,198.96,185.36,180.01,168.29,213.75
日馳,1526,179.73,185.59,196.72,180.96,181.5,177.54,222.27,253.63,228.97,241.82,220.24,204,209.85,188.96,174.49,174.95,169.21,165.94,191.99
鑽全,1527,120.87,123.96,126.79,125.98,124.39,117.37,124.57,123.84,116.86,112.76,120.78,116.44,115.26,115.65,116.3,113.84,114.75,114.57,116.35
恩德,1528,186.86,174.19,171.17,165.92,180.01,180.3,171.93,184.83,169.93,167.16,196.16,223.38,210.88,208.36,257.27,286.92,224.94,185.01,184.55
樂士,1529,87.48,93.32,98.83,90.63,84.2,81.99,97.42,117.76,188.21,84.17,98.13,102.27,110.37,129.78,152.17,154.61,165.11,129.18,246.33
亞崴,1530,150.35,144.62,140.69,136.53,144.7,139.42,135.43,132.95,134.05,131.05,143.62,152.09,160.08,157.31,154.93,158.04,144.85,136.55,144.52
高林股,1531,356.47,342.61,350.9,330.42,344.78,325.41,387.28,409.04,402.46,368.13,337.47,327.32,380.57,314.28,463.19,445.13,498.36,363.9,681.89
勤美,1532,192.54,189.97,209.73,203.91,183.8,164.65,159.43,158.65,162.57,157.97,182.55,190.71,162.24,157.95,182.2,202.67,178,177.05,179.55
車王電,1533,203.05,193.34,182.2,196.49,196.83,186.68,197.16,192.71,195.62,185.06,207.56,198.42,176.35,189.95,189.08,193.83,189.21,194.55,179.68
中宇,1535,151.14,155,189.65,180.77,176.71,163.76,191.08,174.06,162.45,147.72,155.57,152.69,154.7,148.57,190.98,188.15,181.31,165.56,195.06
和大,1536,166.36,137.08,167.11,159.97,156.31,145.22,171.73,158.69,141.65,142.16,163.53,149.53,150.54,105.31,110.61,114.28,115.37,119.29,123.63
廣隆,1537,276.71,267.56,439.02,365.96,343.19,249.75,355.95,338.45,294.96,225.51,337.29,285.77,265.9,231.96,332.65,276.41,248.05,209.41,271.62
正峰新,1538,65.51,80.49,77.07,87.1,63.03,104.65,116.79,130.68,136.8,139.62,146.91,83.58,36.51,38.8,39.46,43.08,50.29,48.52,57.99
巨庭,1539,126.04,129.97,147.88,128.14,136.68,122.44,133.57,145.23,139.14,122.18,134.21,131.39,128.89,129.76,128.76,122.7,120.25,122.01,115.73
喬福,1540,573.41,406.11,554.95,554.35,518.95,244.9,356.55,364.95,373.98,297.54,398.3,305.03,278.66,342.75,418.78,342.48,449.26,275.76,270.33
錩泰,1541,133.48,130.06,157.81,163.8,149.03,133.53,145.34,137.7,127.5,120.04,120.06,116.96,119.15,121.6,123.5,124.54,125.94,130.35,125.65
伸興,1558,262.99,228.57,308.99,322.89,275.71,243.52,344.08,317.16,281.8,224.08,363.6,280.98,207.46,199.73,298.12,259.88,202.51,193.9,209.94
中砂,1560,145.96,133.3,184.03,207.93,196.46,148.11,247.93,200.76,175.24,146.07,183.26,170.44,297.87,208.37,320.18,312.29,260.29,189.43,251.46
精華,1565,304.11,190.89,352.99,289.85,281.66,168.42,320.65,255.26,251.27,158.45,256.84,218.15,207.02,163.25,280.8,262.28,253.15,169.5,330.18
捷邦,1566,98.93,96.94,103.82,109.22,103.48,107.42,109.88,106.1,117.6,125.5,129.24,133.85,130.45,130.38,144.22,157.15,107.78,110.89,152.28
倉佑,1568,168.03,188.93,239.15,224.91,151.84,144.26,133.7,130.55,157.33,158.93,202.34,210.8,209.43,203.64,200.68,219.69,,75.97,
濱川,1569,100.87,93.87,90.24,93.92,131.58,92.6,140.83,136.2,140.68,119.6,119.88,109.89,111.24,115.81,123.63,130.63,130.57,150.17,196.05
力肯,1570,244.58,251.71,248.44,323.39,323.88,298.79,293.06,336.09,286.2,273.74,259.36,273.55,231.62,215.63,227.54,137.19,124.85,124.76,123.16
新麥,1580,221.51,188.72,269.63,232.11,185.59,164.52,217.71,187.23,185.25,166.76,203.71,188.24,180.67,156.98,198.47,176.62,162.95,153.2,206.79
信錦,1582,289.31,254.19,320.42,306.8,281.76,244.57,296.61,215.58,207.4,203.34,249.42,234.09,216.1,213.73,251.1,262.86,255.01,221.27,233.93
程泰,1583,158.48,155.1,146.79,141.39,144.43,138.7,143.82,130.7,129.23,126.34,133.12,135.44,145.31,145.05,148.34,153.1,145.44,140.26,144.27
精剛,1584,210.02,447.79,426.77,87.91,96.82,118.3,107.07,105.03,102.33,88.6,98.77,104.91,107.63,93.18,175.55,210.22,236.82,261.8,143.73
和勤,1586,117.02,113.45,112.21,132.8,130.51,133.74,156.85,119.91,127.8,137.78,149.47,153.95,154.46,157.25,170.45,185.06,179.93,166.51,181.66
永冠-KY,1589,330.93,271.59,389.13,386.32,330.08,210.6,358.84,325.31,290.97,249.99,204.97,201.54,196.76,188.26,209.34,207.44,205.72,136.81,113.74
亞德客-KY,1590,107.03,100.26,108.11,103.97,105.7,103.27,114.72,111.92,109.58,107.28,122.23,132.11,90.28,92.55,95.14,96.92,102.77,105.04,138.28
駿吉-KY,1591,123.71,120.75,116.2,107.21,102.21,103.01,100.66,110.76,117.42,158.27,193,274.65,234.2,245.03,252.3,271.29,393.04,262.11,300.15
英瑞-KY,1592,117.85,112.43,112.63,110.35,109.01,113.49,135.21,142.98,124.44,128.76,137.98,129.39,115.01,110.09,123.92,128.24,,,
祺驊,1593,313.02,250.21,528.34,464.85,382.8,313.29,398.57,277.61,254.64,220.84,287.2,271.91,261.06,236.98,262.28,236.09,230.3,216.72,242.6
川寶,1595,513.56,408.57,498.42,537.67,455.27,280.29,356.97,348.05,324.23,237.02,296.66,383.33,242.5,251.71,377.73,341.37,274.36,217.98,334.92
直得,1597,257.11,245.69,270.91,267.74,228.75,212.13,203.03,204.57,212.63,203.55,212.2,207.71,204.66,206.99,201.62,189.73,172.18,172.8,205.61
岱宇,1598,123.33,104.09,112.03,106.72,111.46,104.96,126.82,104.85,,104.67,,104.66,,110.4,,120.26,,132.92,
宏佳騰,1599,175.03,196.76,242.14,249.92,165.53,188.05,244.58,244.62,195.51,247.85,283.06,294.86,228.17,208.4,284.91,237.91,173.26,196.85,247.35
華電,1603,126.51,152.89,138.79,138.34,123.17,157.95,158.37,144.32,127.54,125.29,119.97,118.08,130.87,125.61,121.26,124.93,117.27,105.23,104.18
